Date,Open,High,Low,Close
"Jan 15, 2024",129.0,129.0,128.5,128.5
"Jan 12, 2024",127.0,129.0,127.0,129.0
"Jan 11, 2024",128.5,129.0,128.0,129.0
"Jan 10, 2024",129.0,129.0,127.5,128.5
"Jan 09, 2024",130.0,130.0,128.0,129.0
"Jan 08, 2024",130.5,130.5,130.0,130.0
"Jan 05, 2024",130.5,130.5,130.5,130.5
"Jan 04, 2024",130.5,130.5,130.5,130.5
"Jan 03, 2024",131.0,131.0,130.5,130.5
"Jan 02, 2024",128.5,131.0,128.5,131.0
"Dec 29, 2023",132.5,132.5,128.5,131.0
"Dec 28, 2023",133.0,133.0,128.5,133.0
"Dec 27, 2023",133.0,133.0,133.0,133.0
"Dec 26, 2023",133.0,133.0,133.0,133.0
"Dec 25, 2023",133.0,133.0,133.0,133.0
"Dec 22, 2023",133.0,133.0,133.0,133.0
"Dec 21, 2023",131.5,133.0,131.5,133.0
"Dec 20, 2023",133.5,133.5,130.5,133.5
"Dec 19, 2023",133.5,133.5,133.5,133.5
"Dec 18, 2023",133.5,133.5,131.5,133.5
"Dec 15, 2023",133.5,133.5,132.5,133.5
"Dec 14, 2023",135.0,135.5,132.5,134.5
"Dec 13, 2023",135.0,135.0,135.0,135.0
"Dec 12, 2023",135.0,135.0,135.0,135.0
"Dec 11, 2023",132.5,133.0,132.5,133.0
"Dec 08, 2023",135.0,135.0,135.0,135.0
"Dec 07, 2023",135.0,135.0,135.0,135.0
"Dec 06, 2023",131.5,135.0,131.5,135.0
"Dec 05, 2023",135.0,135.0,135.0,135.0
"Dec 04, 2023",135.0,135.0,135.0,135.0
"Dec 01, 2023",135.0,135.0,135.0,135.0
"Nov 30, 2023",135.5,135.5,135.5,135.5
"Nov 29, 2023",135.5,135.5,135.5,135.5
"Nov 28, 2023",135.5,135.5,135.5,135.5
"Nov 27, 2023",135.5,135.5,135.5,135.5
"Nov 24, 2023",135.5,135.5,135.5,135.5
"Nov 23, 2023",135.5,135.5,135.5,135.5
"Nov 22, 2023",131.0,135.5,131.0,135.5
"Nov 21, 2023",136.5,136.5,136.5,136.5
"Nov 20, 2023",132.5,136.5,131.5,133.5
"Nov 17, 2023",136.5,136.5,136.5,136.5
"Nov 16, 2023",136.5,136.5,136.5,136.5
"Nov 15, 2023",138.0,138.5,132.5,136.5
"Nov 14, 2023",138.5,138.5,138.5,138.5
"Nov 13, 2023",138.5,138.5,138.5,138.5
"Nov 10, 2023",138.5,138.5,138.5,138.5
"Nov 09, 2023",138.5,138.5,138.5,138.5
"Nov 08, 2023",138.5,138.5,138.5,138.5
"Nov 07, 2023",140.0,140.0,138.5,138.5
"Nov 06, 2023",139.0,139.0,138.0,138.5
"Nov 03, 2023",136.5,143.0,136.5,142.0
"Nov 02, 2023",137.0,137.5,136.5,137.5
"Nov 01, 2023",138.5,138.5,135.5,137.0
"Oct 31, 2023",138.5,138.5,134.5,138.5
"Oct 30, 2023",138.5,139.0,134.5,138.5
"Oct 27, 2023",138.0,138.0,138.0,138.0
"Oct 26, 2023",138.0,138.0,138.0,138.0
"Oct 25, 2023",138.0,139.0,138.0,138.0
"Oct 24, 2023",136.5,141.5,135.5,140.0
"Oct 23, 2023",135.0,136.5,131.5,136.5
"Oct 20, 2023",136.0,136.0,136.0,136.0
"Oct 19, 2023",136.0,136.0,136.0,136.0
"Oct 18, 2023",137.0,137.0,137.0,137.0
"Oct 17, 2023",130.5,130.5,130.5,130.5
"Oct 16, 2023",136.5,136.5,130.5,130.5
"Oct 13, 2023",136.5,140.5,136.5,136.5
"Oct 12, 2023",138.5,139.0,135.0,138.0
"Oct 11, 2023",138.5,139.0,132.0,138.0
"Oct 06, 2023",138.5,138.5,138.5,138.5
"Oct 05, 2023",138.5,139.0,136.5,138.0
"Oct 04, 2023",138.0,138.0,138.0,138.0
"Oct 03, 2023",139.0,139.0,138.0,138.0
"Oct 02, 2023",138.5,138.5,138.5,138.5
"Sep 28, 2023",138.5,138.5,138.5,138.5
"Sep 27, 2023",138.0,138.0,138.0,138.0
"Sep 26, 2023",139.0,139.5,134.0,134.0
"Sep 25, 2023",141.5,141.5,139.0,139.5
"Sep 22, 2023",138.0,138.0,138.0,138.0
"Sep 21, 2023",140.0,142.5,137.5,138.0
"Sep 20, 2023",137.5,137.5,136.0,136.0
"Sep 19, 2023",142.0,142.0,137.5,137.5
"Sep 18, 2023",136.0,137.5,136.0,137.5
"Sep 15, 2023",141.0,141.0,141.0,141.0
"Sep 14, 2023",141.0,141.0,141.0,141.0
"Sep 13, 2023",134.5,141.0,134.5,141.0
"Sep 12, 2023",136.0,137.0,136.0,137.0
"Sep 11, 2023",134.5,134.5,134.5,134.5
"Sep 08, 2023",137.0,137.0,137.0,137.0
"Sep 07, 2023",134.5,137.0,134.5,137.0
"Sep 06, 2023",134.0,135.5,133.5,135.5
"Sep 05, 2023",132.5,134.5,132.5,133.5
"Sep 04, 2023",134.5,134.5,134.5,134.5
"Sep 01, 2023",132.0,135.0,132.0,135.0
"Aug 31, 2023",130.5,133.0,130.5,133.0
"Aug 30, 2023",132.5,132.5,132.5,132.5
"Aug 29, 2023",135.5,135.5,132.5,132.5
"Aug 28, 2023",132.5,132.5,132.0,132.0
"Aug 25, 2023",129.0,132.5,128.0,132.5
"Aug 24, 2023",125.4,131.76,124.95,128.13
"Aug 23, 2023",122.68,123.59,122.68,123.13
"Aug 22, 2023",124.49,124.49,123.59,124.49
"Aug 21, 2023",125.4,125.4,122.22,122.68
"Aug 18, 2023",123.59,123.59,123.59,123.59
"Aug 17, 2023",124.49,124.49,123.59,123.59
"Aug 16, 2023",120.41,124.49,120.41,124.04
"Aug 15, 2023",121.31,121.31,120.41,120.86
"Aug 14, 2023",121.31,121.31,120.41,121.31
"Aug 11, 2023",120.41,121.31,120.41,120.41
"Aug 10, 2023",126.77,126.77,114.95,120.41
"Aug 09, 2023",127.22,129.04,126.77,129.04
"Aug 08, 2023",129.49,129.49,128.58,129.49
"Aug 07, 2023",129.49,129.49,129.49,129.49
"Aug 04, 2023",126.31,129.95,125.86,129.04
"Aug 02, 2023",125.86,125.86,124.04,125.86
"Aug 01, 2023",124.49,125.4,124.49,125.4
"Jul 31, 2023",124.95,124.95,124.49,124.49
"Jul 28, 2023",123.13,124.95,123.13,124.95
"Jul 27, 2023",124.04,124.49,123.13,124.49
"Jul 26, 2023",122.68,126.77,121.31,124.04
"Jul 25, 2023",133.13,133.13,116.77,127.22
"Jul 24, 2023",137.22,137.22,136.31,136.31
"Jul 21, 2023",132.67,138.58,132.67,137.22
"Jul 20, 2023",135.85,138.58,135.85,137.22
"Jul 19, 2023",137.67,138.58,137.67,138.58
"Jul 18, 2023",136.31,136.31,136.31,136.31
"Jul 17, 2023",132.67,136.31,132.67,136.31
"Jul 14, 2023",136.31,136.31,136.31,136.31
"Jul 13, 2023",137.22,137.22,136.31,136.31
"Jul 12, 2023",137.22,137.22,133.13,137.22
"Jul 11, 2023",137.22,137.67,136.31,137.22
"Jul 10, 2023",134.04,135.4,134.04,134.49
"Jul 07, 2023",137.22,137.22,137.22,137.22
"Jul 06, 2023",132.67,136.76,132.67,136.76
"Jul 05, 2023",134.95,134.95,134.95,134.95
"Jul 04, 2023",134.49,135.4,134.04,134.95
"Jul 03, 2023",134.49,138.13,134.49,138.13
"Jun 30, 2023",137.67,137.67,137.67,137.67
"Jun 29, 2023",137.67,137.67,137.67,137.67
"Jun 28, 2023",137.67,137.67,134.04,135.4
"Jun 27, 2023",136.76,136.76,134.04,134.49
"Jun 26, 2023",136.76,136.76,136.76,136.76
"Jun 21, 2023",136.76,136.76,136.76,136.76
"Jun 20, 2023",136.31,136.76,133.13,136.76
"Jun 19, 2023",135.4,136.31,135.4,136.31
"Jun 16, 2023",135.85,141.76,135.85,135.85
"Jun 15, 2023",142.67,142.67,135.4,137.22
"Jun 14, 2023",139.94,140.4,138.58,139.03
"Jun 13, 2023",136.31,149.48,135.85,139.94
"Jun 12, 2023",135.85,136.31,130.4,130.4
"Jun 09, 2023",136.76,136.76,135.85,136.31
"Jun 08, 2023",136.31,136.31,135.85,136.31
"Jun 07, 2023",136.31,136.31,134.95,134.95
"Jun 06, 2023",136.31,136.76,134.04,135.4
"Jun 05, 2023",127.22,138.58,127.22,130.86
"Jun 02, 2023",123.59,128.13,118.59,128.13
"Jun 01, 2023",122.68,122.68,122.68,122.68
"May 31, 2023",119.04,123.59,115.41,122.68
"May 30, 2023",122.22,124.49,121.77,121.77
"May 29, 2023",124.04,128.13,119.5,128.13
"May 26, 2023",130.4,130.4,130.4,130.4
"May 25, 2023",130.4,130.4,130.4,130.4
"May 24, 2023",129.04,130.4,127.22,129.95
"May 23, 2023",134.95,134.95,134.95,134.95
"May 22, 2023",134.95,134.95,134.49,134.49
"May 19, 2023",134.95,134.95,129.04,134.95
"May 18, 2023",135.85,135.85,129.49,134.49
"May 17, 2023",135.85,135.85,134.95,135.4
"May 16, 2023",136.76,137.22,135.4,135.85
"May 15, 2023",136.76,139.49,133.13,136.31
"May 12, 2023",136.31,136.76,132.67,136.76
"May 11, 2023",127.22,140.85,127.22,135.4
"May 10, 2023",121.77,127.22,121.31,127.22
"May 09, 2023",114.5,120.86,114.5,120.86
"May 08, 2023",114.5,114.5,114.5,114.5
"May 05, 2023",109.96,114.04,109.96,114.04
"May 04, 2023",112.68,112.68,112.68,112.68
"May 03, 2023",113.14,113.14,112.68,112.68
"May 02, 2023",113.14,113.14,112.68,112.68
"Apr 28, 2023",109.05,113.59,109.05,113.59
"Apr 27, 2023",113.14,113.59,106.32,113.59
"Apr 26, 2023",118.59,119.04,116.32,116.32
"Apr 25, 2023",122.22,123.59,118.13,118.59
"Apr 24, 2023",127.68,127.68,125.4,127.68
"Apr 21, 2023",128.58,128.58,127.22,127.68
"Apr 20, 2023",132.22,132.22,123.59,128.13
"Apr 19, 2023",134.04,134.95,134.04,134.95
"Apr 18, 2023",134.04,134.04,131.76,131.76
"Apr 17, 2023",134.04,134.04,133.58,134.04
"Apr 14, 2023",133.58,133.58,133.58,133.58
"Apr 13, 2023",134.04,134.04,134.04,134.04
"Apr 12, 2023",129.04,134.49,129.04,134.49
"Apr 11, 2023",134.95,134.95,134.95,134.95
"Apr 10, 2023",134.95,134.95,134.95,134.95
"Apr 07, 2023",134.95,134.95,134.49,134.95
"Apr 06, 2023",134.49,134.49,134.49,134.49
"Mar 31, 2023",134.95,134.95,134.95,134.95
"Mar 30, 2023",132.67,135.85,132.67,134.95
"Mar 29, 2023",135.85,136.31,132.67,135.4
"Mar 28, 2023",135.85,135.85,133.58,135.4
"Mar 27, 2023",136.76,136.76,133.13,133.13
"Mar 24, 2023",136.76,136.76,136.76,136.76
"Mar 23, 2023",136.31,136.76,132.67,133.13
"Mar 22, 2023",134.95,135.85,134.49,135.4
"Mar 21, 2023",131.76,133.58,130.86,131.76
"Mar 20, 2023",137.67,137.67,131.76,134.49
"Mar 17, 2023",138.13,138.13,137.22,137.22
"Mar 16, 2023",137.67,137.67,131.76,131.76
"Mar 15, 2023",141.31,141.31,136.76,138.13
"Mar 14, 2023",133.58,139.49,133.58,136.31
"Mar 13, 2023",134.95,140.85,134.49,136.31
"Mar 10, 2023",129.04,134.95,129.04,129.04
"Mar 09, 2023",132.67,134.95,129.49,134.95
"Mar 08, 2023",132.22,132.22,131.76,132.22
"Mar 07, 2023",132.22,132.22,130.4,132.22
"Mar 06, 2023",132.67,132.67,131.76,132.22
"Mar 03, 2023",132.67,132.67,129.49,129.49
"Mar 02, 2023",135.85,135.85,130.4,134.49
"Mar 01, 2023",134.49,135.85,134.49,135.85
"Feb 24, 2023",129.49,136.31,129.49,134.95
"Feb 23, 2023",133.13,134.04,131.31,134.04
"Feb 22, 2023",127.22,133.13,127.22,133.13
"Feb 21, 2023",127.22,131.76,127.22,131.76
"Feb 20, 2023",128.13,131.31,127.22,130.86
"Feb 17, 2023",124.04,128.13,124.04,127.22
"Feb 16, 2023",127.22,129.49,127.22,127.22
"Feb 15, 2023",124.95,130.86,124.95,129.95
"Feb 14, 2023",129.95,129.95,124.95,127.22
"Feb 13, 2023",129.95,136.76,126.77,129.04
"Feb 10, 2023",118.59,129.04,118.13,127.68
"Feb 09, 2023",118.59,118.59,115.41,115.41
"Feb 08, 2023",119.04,119.04,113.14,118.13
"Feb 07, 2023",118.59,118.59,118.59,118.59
"Feb 06, 2023",113.14,118.13,112.23,117.68
"Feb 03, 2023",109.05,112.68,109.05,112.23
"Feb 02, 2023",113.59,115.41,110.41,110.86
"Feb 01, 2023",108.59,113.59,108.59,112.23
"Jan 31, 2023",101.78,108.14,101.78,105.87
"Jan 30, 2023",101.78,101.78,101.78,101.78
"Jan 17, 2023",101.78,101.78,101.78,101.78
"Jan 16, 2023",102.69,102.69,101.32,101.78
"Jan 13, 2023",101.32,101.32,101.32,101.32
"Jan 12, 2023",100.87,100.87,100.87,100.87
"Jan 11, 2023",100.87,101.78,100.87,101.78
"Jan 10, 2023",101.78,101.78,101.78,101.78
"Jan 09, 2023",101.78,101.78,101.78,101.78
"Jan 06, 2023",101.78,101.78,101.78,101.78
"Jan 05, 2023",101.78,102.23,101.32,101.78
"Jan 04, 2023",101.32,102.69,101.32,102.69
"Jan 03, 2023",104.96,104.96,101.32,101.32
"Dec 30, 2022",104.96,104.96,104.96,104.96
"Dec 29, 2022",104.96,104.96,104.96,104.96
"Dec 28, 2022",103.59,104.96,103.59,104.96
"Dec 27, 2022",102.69,102.69,102.69,102.69
"Dec 26, 2022",102.69,102.69,102.69,102.69
"Dec 23, 2022",102.69,102.69,102.69,102.69
"Dec 22, 2022",99.96,104.05,99.96,102.69
"Dec 21, 2022",100.41,100.87,100.41,100.87
"Dec 20, 2022",100.87,100.87,100.87,100.87
"Dec 19, 2022",100.87,100.87,100.87,100.87
"Dec 16, 2022",100.87,100.87,100.87,100.87
"Dec 15, 2022",100.87,100.87,100.87,100.87
"Dec 14, 2022",100.41,101.78,99.96,100.87
"Dec 13, 2022",102.23,104.96,102.23,104.96
"Dec 12, 2022",100.41,100.41,100.41,100.41
"Dec 09, 2022",101.32,101.32,100.87,100.87
"Dec 08, 2022",100.87,104.5,100.87,104.5
"Dec 07, 2022",100.41,101.32,100.41,101.32
"Dec 06, 2022",100.87,100.87,100.87,100.87
"Dec 05, 2022",99.96,101.78,99.96,100.87
"Dec 02, 2022",100.41,100.41,99.96,100.41
"Dec 01, 2022",94.05,100.41,94.05,99.96
"Nov 30, 2022",94.05,94.05,94.05,94.05
"Nov 29, 2022",93.6,93.6,93.14,93.14
"Nov 28, 2022",93.14,93.14,93.14,93.14
"Nov 25, 2022",93.14,93.14,93.14,93.14
"Nov 24, 2022",93.14,93.14,93.14,93.14
"Nov 23, 2022",93.14,93.14,93.14,93.14
"Nov 22, 2022",93.14,93.14,93.14,93.14
"Nov 21, 2022",92.69,93.14,84.6,93.14
"Nov 18, 2022",92.69,92.69,92.69,92.69
"Nov 17, 2022",92.69,92.69,92.69,92.69
"Nov 16, 2022",92.69,92.69,92.69,92.69
"Nov 15, 2022",92.69,92.69,92.69,92.69
"Nov 14, 2022",97.23,97.23,92.69,92.69
"Nov 11, 2022",97.23,97.23,97.23,97.23
"Nov 10, 2022",97.23,97.23,97.23,97.23
"Nov 09, 2022",93.6,93.6,93.6,93.6
"Nov 08, 2022",93.6,93.6,93.6,93.6
"Nov 07, 2022",93.6,93.6,93.6,93.6
"Nov 04, 2022",93.6,94.05,93.6,94.05
"Nov 03, 2022",94.05,94.05,94.05,94.05
"Nov 02, 2022",94.05,94.05,94.05,94.05
"Nov 01, 2022",94.05,94.05,94.05,94.05
"Oct 31, 2022",94.05,94.05,94.05,94.05
"Oct 28, 2022",94.05,94.05,94.05,94.05
"Oct 27, 2022",94.96,94.96,94.96,94.96
"Oct 26, 2022",94.96,94.96,94.96,94.96
"Oct 25, 2022",94.96,94.96,94.96,94.96
"Oct 24, 2022",94.96,94.96,94.96,94.96
"Oct 21, 2022",94.96,94.96,94.96,94.96
"Oct 20, 2022",94.51,94.96,94.51,94.96
"Oct 19, 2022",94.51,94.51,94.51,94.51
"Oct 18, 2022",94.51,94.51,94.51,94.51
"Oct 17, 2022",94.51,94.51,94.51,94.51
"Oct 14, 2022",94.51,95.42,94.51,95.42
"Oct 13, 2022",98.6,98.6,94.51,94.51
"Oct 12, 2022",98.6,98.6,98.6,98.6
"Oct 11, 2022",98.6,98.6,98.14,98.6
"Oct 07, 2022",97.69,103.14,97.23,103.14
"Oct 06, 2022",97.69,97.69,94.05,94.05
"Oct 05, 2022",97.69,97.69,97.69,97.69
"Oct 04, 2022",97.69,97.69,97.69,97.69
"Oct 03, 2022",93.6,93.6,93.6,93.6
"Sep 30, 2022",94.05,97.69,94.05,94.51
"Sep 29, 2022",97.23,97.69,97.23,97.69
"Sep 28, 2022",94.05,97.23,93.6,94.51
"Sep 27, 2022",97.23,97.23,97.23,97.23
"Sep 26, 2022",97.69,97.69,93.14,93.14
"Sep 23, 2022",97.69,97.69,97.69,97.69
"Sep 22, 2022",97.69,97.69,97.69,97.69
"Sep 21, 2022",97.69,97.69,97.69,97.69
"Sep 20, 2022",97.69,97.69,97.69,97.69
"Sep 19, 2022",97.69,97.69,97.69,97.69
"Sep 16, 2022",93.14,97.69,93.14,97.69
"Sep 15, 2022",97.23,97.23,93.14,97.23
"Sep 14, 2022",95.42,96.78,94.51,96.78
"Sep 13, 2022",93.14,94.51,92.69,93.6
"Sep 12, 2022",91.78,93.14,89.05,93.14
"Sep 08, 2022",90.42,91.78,90.42,91.33
"Sep 07, 2022",90.87,91.33,89.42,90.42
"Sep 06, 2022",90.87,90.87,88.6,89.51
"Sep 05, 2022",90.87,90.87,90.51,90.87
"Sep 02, 2022",86.33,88.87,86.33,88.87
"Sep 01, 2022",90.78,90.78,90.78,90.78
"Aug 31, 2022",90.51,90.51,90.51,90.51
"Aug 30, 2022",86.33,90.51,86.33,90.51
"Aug 29, 2022",90.51,90.51,90.51,90.51
"Aug 26, 2022",90.51,90.51,90.51,90.51
"Aug 25, 2022",90.51,90.51,86.33,86.33
"Aug 24, 2022",93.6,93.6,86.33,89.96
"Aug 23, 2022",94.96,94.96,94.05,94.05
"Aug 22, 2022",98.6,98.6,98.6,98.6
"Aug 19, 2022",98.6,98.6,98.6,98.6
"Aug 18, 2022",94.96,98.6,94.96,98.6
"Aug 17, 2022",90.6,91.33,90.6,91.33
"Aug 16, 2022",94.96,94.96,94.96,94.96
"Aug 15, 2022",94.96,94.96,94.96,94.96
"Aug 12, 2022",94.05,94.05,94.05,94.05
"Aug 11, 2022",94.05,94.05,90.6,90.6
"Aug 10, 2022",90.6,92.24,90.6,91.78
"Aug 09, 2022",90.69,94.96,90.69,94.96
"Aug 08, 2022",94.51,94.96,94.51,94.96
"Aug 05, 2022",94.96,94.96,94.96,94.96
"Aug 04, 2022",90.6,90.87,90.42,90.87
"Aug 03, 2022",94.51,94.51,94.51,94.51
"Aug 02, 2022",94.51,94.51,94.51,94.51
"Aug 01, 2022",94.51,94.51,94.51,94.51
"Jul 29, 2022",93.6,94.51,93.6,94.51
"Jul 28, 2022",93.6,93.6,93.14,93.6
"Jul 27, 2022",93.6,93.6,93.14,93.6
"Jul 26, 2022",99.51,99.51,90.69,95.87
"Jul 25, 2022",100.87,100.87,100.87,100.87
"Jul 22, 2022",100.87,100.87,100.87,100.87
"Jul 21, 2022",100.87,100.87,100.87,100.87
"Jul 20, 2022",99.96,100.87,99.96,100.87
"Jul 19, 2022",100.87,100.87,100.87,100.87
"Jul 18, 2022",101.78,101.78,101.32,101.32
"Jul 15, 2022",104.5,109.05,96.32,101.78
"Jul 14, 2022",109.05,109.05,107.23,107.23
